gia_ban,loai_hinh,dien_tich_dat,giay_to_phap_ly,so_phong_ngu,so_phong_ve_sinh,tong_so_tang,tinh_trang_noi_that,dac_diem,chieu_ngang,duong_lon,vi_tri_dat,garage,san_vuon,hai_mat_tien,view,vi_tri_trung_tam,truong_hoc,san_bay,benh_vien,sieu_thi,giao_thong,giai_tri,dia_diem_dac_biet,phuong,gia_m2_tham_khao
20000000000.0,Nhà phố liền kề,100.0,Đã có sổ,6.0,5.0,2.0,Không rõ,Hẻm xe hơi,5.0,False,False,False,False,False,False,True,False,False,False,True,False,False,False,Phường Gò Vấp,112.5
4650000000.0,"Nhà ngõ, hẻm",38.0,Đã có sổ,5.0,5.0,3.0,Không rõ,Thông thường,4.0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,Phường An Nhơn,140.39
5990000000.0,"Nhà ngõ, hẻm",42.0,Đã có sổ,6.0,6.0,4.0,Nội thất đầy đủ,Nhà nở hậu,7.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,Phường An Hội Đông,110.61
7500000000.0,"Nhà ngõ, hẻm",65.0,Đã có sổ,4.0,3.0,3.0,Bàn giao thô,Nhà nở hậu,6.5,False,True,False,False,False,False,True,False,True,False,False,False,False,False,Phường Hạnh Thông,115.38
9200000000.0,"Nhà ngõ, hẻm",62.0,Đã có sổ,8.0,3.0,3.0,Không rõ,Hẻm xe hơi,4.0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,Phường An Hội Tây,122.49
3900000000.0,"Nhà ngõ, hẻm",30.0,Đã có sổ,3.0,3.0,3.0,Nội thất đầy đủ,Thông thường,3.0,False,False,False,False,False,False,True,True,False,False,True,False,False,False,Phường Thông Tây Hội,117.64
4450000000.0,"Nhà ngõ, hẻm",27.0,Đã có sổ,3.0,2.0,2.0,Nội thất đầy đủ,Thông thường,4.5,False,False,False,True,False,False,False,False,False,False,True,False,False,False,Phường Gò Vấp,120.42
6500000000.0,"Nhà ngõ, hẻm",63.0,Đã có sổ,2.0,2.0,2.0,Nội thất đầy đủ,Hẻm xe hơi,5.2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Phường Gò Vấp,112.5
3000000000.0,"Nhà ngõ, hẻm",30.0,Đã có sổ,2.0,2.0,2.0,Không rõ,Thông thường,4.2,True,False,False,False,False,False,True,True,False,False,True,False,False,False,Phường Gò Vấp,160.91
10300000000.0,"Nhà ngõ, hẻm",81.0,Đã có sổ,3.0,3.0,1.0,Hoàn thiện cơ bản,Hẻm xe hơi,8.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Phường An Hội Tây,136.29
3499000000.0,"Nhà mặt phố, mặt tiền",35.0,Đã có sổ,2.0,2.0,2.0,Nội thất cao cấp,Thông thường,4.5,True,False,False,True,False,False,True,True,False,False,True,False,True,False,Phường Thông Tây Hội,117.64
9200000000.0,"Nhà ngõ, hẻm",76.5,Đã có sổ,4.0,5.0,4.0,Nội thất cao cấp,Hẻm xe hơi,4.5,True,False,False,True,False,False,False,False,False,False,False,False,True,False,Phường An Hội Tây,114.29
5990000000.0,"Nhà ngõ, hẻm",42.0,Đã có sổ,6.0,6.0,4.0,Không rõ,Thông thường,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Phường An Hội Đông,110.61
9200000000.0,"Nhà ngõ, hẻm",80.0,Đã có sổ,4.0,5.0,4.0,Nội thất cao cấp,Hẻm xe hơi,4.0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,Phường An Hội Tây,114.29
7500000000.0,"Nhà ngõ, hẻm",65.0,Đã có sổ,4.0,4.0,4.0,Hoàn thiện cơ bản,Hẻm xe hơi,6.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Phường Hạnh Thông,115.38
2330000000.0,"Nhà ngõ, hẻm",15.0,Đã có sổ,1.0,1.0,2.0,Nội thất đầy đủ,Nhà nở hậu,3.1,False,False,False,True,False,False,False,True,False,False,True,False,False,False,Phường Thông Tây Hội,127.78
4200000000.0,"Nhà ngõ, hẻm",47.0,Đã có sổ,2.0,2.0,2.0,Không rõ,Nhà nở hậu,4.1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Phường An Hội Tây,130.36
4800000000.0,"Nhà ngõ, hẻm",45.0,Đã có sổ,2.0,2.0,2.0,Nội thất đầy đủ,Thông thường,4.2,False,False,False,True,False,False,False,True,False,False,True,False,False,False,Phường Thông Tây Hội,127.78
23000000000.0,"Nhà mặt phố, mặt tiền",105.0,Đã có sổ,2.0,3.0,3.0,Không rõ,Thông thường,7.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Phường Hạnh Thông,120.59
4490000000.0,"Nhà ngõ, hẻm",21.7,Đã có sổ,3.0,3.0,3.0,Không rõ,Hẻm xe hơi,3.1,False,False,False,False,False,False,True,False,True,False,False,False,False,False,Phường Thông Tây Hội,114.29
6800000000.0,"Nhà ngõ, hẻm",69.0,Đã có sổ,4.0,3.0,3.0,Không rõ,Hẻm xe hơi,4.0,False,False,False,False,False,False,False,True,False,True,True,False,True,False,Phường Thông Tây Hội,117.64
8500000000.0,"Nhà ngõ, hẻm",60.0,Đã có sổ,4.0,5.0,4.0,Nội thất cao cấp,Hẻm xe hơi,415.0,True,False,False,True,False,False,True,True,False,False,False,False,True,False,Phường Thông Tây Hội,137.4
9200000000.0,"Nhà ngõ, hẻm",116.0,Đã có sổ,10.0,2.0,2.0,Nội thất cao cấp,Hẻm xe hơi,4.2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Phường Gò Vấp,126.51
10200000000.0,"Nhà mặt phố, mặt tiền",61.0,Đã có sổ,5.0,2.0,2.0,Không rõ,Hẻm xe hơi,4.2,True,False,False,True,False,False,False,False,False,False,True,False,False,False,Phường Gò Vấp,112.5
1100000000.0,"Nhà ngõ, hẻm",10.0,Đã có sổ,1.0,3.0,3.0,Không rõ,Thông thường,4.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Phường An Hội Tây,130.36
7550000000.0,"Nhà ngõ, hẻm",84.0,Đã có sổ,4.0,3.0,3.0,Nội thất đầy đủ,Hẻm xe hơi,4.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,Phường Thông Tây Hội,137.4
6350000000.0,"Nhà ngõ, hẻm",44.0,Đã có sổ,4.0,3.0,3.0,Không rõ,Hẻm xe hơi,4.0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,Phường Thông Tây Hội,119.05
9200000000.0,"Nhà ngõ, hẻm",77.0,Đã có sổ,4.0,5.0,4.0,Nội thất cao cấp,Hẻm xe hơi,4.5,True,False,False,True,False,False,True,True,False,True,True,False,True,False,Phường An Hội Tây,114.29
5600000000.0,"Nhà ngõ, hẻm",50.0,Đã có sổ,3.0,3.0,3.0,Nội thất cao cấp,Hẻm xe hơi,4.0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,Phường Hạnh Thông,115.99
4200000000.0,"Nhà ngõ, hẻm",32.0,Đã có sổ,2.0,3.0,3.0,Nội thất cao cấp,Hẻm xe hơi,4.0,False,False,False,True,False,False,True,False,False,False,True,False,False,False,Phường An Nhơn,120.0
9200000000.0,"Nhà ngõ, hẻm",77.0,Đã có sổ,4.0,3.0,3.0,Không rõ,Hẻm xe hơi,4.0,True,False,False,True,False,False,True,True,False,True,True,False,True,False,Phường An Hội Tây,114.29
4500000000.0,"Nhà ngõ, hẻm",44.0,Đã có sổ,2.0,2.0,2.0,Nội thất đầy đủ,Hẻm xe hơi,4.0,False,True,False,True,False,False,True,True,False,False,True,False,False,False,Phường Thông Tây Hội,117.15
4900000000.0,"Nhà ngõ, hẻm",48.0,Đã có sổ,2.0,2.0,3.0,Không rõ,Thông thường,4.0,False,False,False,True,False,False,False,True,False,False,True,False,False,False,Phường Thông Tây Hội,128.1
4699000000.0,"Nhà mặt phố, mặt tiền",41.0,Đã có sổ,2.0,2.0,2.0,Không rõ,Hẻm xe hơi,4.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,Phường An Hội Đông,110.61
5200000000.0,"Nhà ngõ, hẻm",50.0,Đã có sổ,2.0,2.0,2.0,Nội thất đầy đủ,Hẻm xe hơi,3.6,False,False,False,False,False,False,False,False,False,False,True,False,False,False,Phường Thông Tây Hội,102.75
4800000000.0,"Nhà ngõ, hẻm",56.0,Đã có sổ,4.0,2.0,2.0,Hoàn thiện cơ bản,Thông thường,4.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,Phường Thông Tây Hội,102.75
14000000000.0,"Nhà mặt phố, mặt tiền",122.0,Đã có sổ,4.0,2.0,2.0,Không rõ,Thông thường,4.2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Phường Gò Vấp,150.0
13500000000.0,"Nhà mặt phố, mặt tiền",100.0,Đã có sổ,4.0,3.0,2.0,Hoàn thiện cơ bản,Hẻm xe hơi,4.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Phường An Hội Tây,119.05
9500000000.0,"Nhà mặt phố, mặt tiền",52.0,Đã có sổ,3.0,5.0,4.0,Nội thất cao cấp,Hẻm xe hơi,4.0,False,False,True,True,False,False,True,False,False,False,False,False,False,False,Phường Gò Vấp,150.0
820000000.0,"Nhà ngõ, hẻm",20.0,Không có sổ,1.0,1.0,2.0,Hoàn thiện cơ bản,Hẻm xe hơi,4.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Phường An Nhơn,143.5
7500000000.0,"Nhà mặt phố, mặt tiền",56.0,Đã có sổ,4.0,4.0,4.0,Hoàn thiện cơ bản,Hẻm xe hơi,4.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,Phường An Hội Tây,119.05
7500000000.0,"Nhà ngõ, hẻm",55.0,Đã có sổ,3.0,2.0,3.0,Hoàn thiện cơ bản,Hẻm xe hơi,6.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Phường Hạnh Thông,115.38
7500000000.0,"Nhà ngõ, hẻm",65.0,Đã có sổ,4.0,3.0,3.0,Hoàn thiện cơ bản,Hẻm xe hơi,6.5,False,True,False,False,False,False,False,False,True,True,False,False,False,False,Phường Hạnh Thông,115.99
4650000000.0,"Nhà ngõ, hẻm",40.0,Đã có sổ,3.0,2.0,2.0,Hoàn thiện cơ bản,Thông thường,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Phường An Hội Tây,122.49
2780000000.0,"Nhà ngõ, hẻm",21.0,Đã có sổ,2.0,2.0,2.0,Không rõ,Thông thường,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Phường An Nhơn,108.5
5940000000.0,"Nhà ngõ, hẻm",35.0,Đã có sổ,3.0,3.0,3.0,Nội thất đầy đủ,Hẻm xe hơi,3.3,False,False,False,True,False,False,True,True,False,False,True,False,False,False,Phường Thông Tây Hội,137.21
6600000000.0,"Nhà ngõ, hẻm",88.0,Đã có sổ,4.0,3.0,3.0,Nội thất đầy đủ,Hẻm xe hơi,4.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,Phường An Hội Đông,103.0
2500000000.0,"Nhà ngõ, hẻm",19.0,Đã có sổ,2.0,2.0,2.0,Nội thất đầy đủ,Thông thường,4.0,False,False,False,False,False,False,False,False,False,True,True,False,False,False,Phường Thông Tây Hội,102.75
6000000000.0,"Nhà ngõ, hẻm",53.0,Đã có sổ,4.0,3.0,3.0,Nội thất cao cấp,Hẻm xe hơi,5.0,True,False,False,True,False,False,True,True,True,False,False,False,False,False,Phường An Hội Tây,114.29
7480000000.0,"Nhà ngõ, hẻm",65.0,Đã có sổ,4.0,3.0,4.0,Nội thất đầy đủ,Hẻm xe hơi,6.5,False,True,False,True,False,False,False,False,True,False,True,False,False,False,Phường Hạnh Thông,115.99
12000000000.0,"Nhà ngõ, hẻm",64.0,Đã có sổ,4.0,4.0,3.0,Không rõ,Hẻm xe hơi,4.0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,Phường An Nhơn,144.68
5600000000.0,"Nhà ngõ, hẻm",52.0,Đã có sổ,3.0,3.0,3.0,Nội thất cao cấp,Thông thường,4.0,False,False,False,True,False,False,True,False,False,False,True,False,True,False,Phường Thông Tây Hội,128.1
11790000000.0,"Nhà mặt phố, mặt tiền",34.0,Đã có sổ,3.0,4.0,4.0,Nội thất cao cấp,Nhà nở hậu,4.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Phường Hạnh Thông,120.59
7500000000.0,"Nhà ngõ, hẻm",64.0,Đã có sổ,3.0,4.0,3.0,Không rõ,Hẻm xe hơi,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Phường Thông Tây Hội,114.29
2000000000.0,"Nhà ngõ, hẻm",15.0,Đã có sổ,2.0,2.0,2.0,Nội thất đầy đủ,Hẻm xe hơi,5.0,False,False,False,False,False,False,False,True,True,True,True,True,False,False,Phường Hạnh Thông,115.38
15150000000.0,"Nhà mặt phố, mặt tiền",90.0,Đã có sổ,4.0,3.0,3.0,Không rõ,Thông thường,4.6,True,False,False,False,True,False,True,True,True,True,True,False,True,False,Phường Hạnh Thông,120.59
5100000000.0,"Nhà ngõ, hẻm",42.2,Đã có sổ,2.0,2.0,2.0,Hoàn thiện cơ bản,Hẻm xe hơi,5.0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,Phường An Hội Đông,85.24
4900000000.0,"Nhà ngõ, hẻm",57.0,Đã có sổ,2.0,2.0,2.0,Hoàn thiện cơ bản,Thông thường,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Phường An Hội Đông,103.44
5790000000.0,"Nhà ngõ, hẻm",41.0,Đã có sổ,4.0,5.0,3.0,Nội thất cao cấp,Hẻm xe hơi,3.8,False,False,False,True,False,False,True,False,False,False,False,False,False,False,Phường Thông Tây Hội,119.34
4700000000.0,"Nhà ngõ, hẻm",35.0,Đã có sổ,2.0,2.0,2.0,Nội thất cao cấp,Thông thường,3.5,False,False,False,False,False,False,False,True,False,False,True,False,False,False,Phường An Hội Tây,128.99
11800000000.0,Nhà phố liền kề,99.0,Đã có sổ,6.0,6.0,3.0,Hoàn thiện cơ bản,Hẻm xe hơi,6.0,True,False,False,False,False,False,True,True,False,True,True,False,False,False,Phường Thông Tây Hội,117.64
7500000000.0,"Nhà ngõ, hẻm",72.0,Đã có sổ,4.0,3.0,3.0,Không rõ,Thông thường,4.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Phường Hạnh Thông,115.99
9400000000.0,"Nhà ngõ, hẻm",68.0,Đã có sổ,5.0,6.0,4.0,Không rõ,Hẻm xe hơi,4.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,Phường An Hội Tây,122.49
12500000000.0,Nhà phố liền kề,72.0,Đã có sổ,5.0,6.0,3.0,Không rõ,Hẻm xe hơi,4.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Phường An Hội Tây,122.49
3750000000.0,"Nhà ngõ, hẻm",24.0,Đã có sổ,4.0,2.0,2.0,Không rõ,Hẻm xe hơi,4.2,True,False,False,True,False,False,False,False,False,False,False,False,False,False,Phường Gò Vấp,120.42
7890000000.0,"Nhà ngõ, hẻm",62.0,Đã có sổ,4.0,4.0,3.0,Không rõ,Thông thường,4.0,False,False,False,True,False,False,False,True,False,False,True,False,False,False,Phường Thông Tây Hội,125.0
9000000000.0,"Nhà mặt phố, mặt tiền",77.0,Đã có sổ,4.0,5.0,4.0,Nội thất cao cấp,Hẻm xe hơi,4.5,True,False,False,True,False,False,True,True,True,True,True,False,True,False,Phường An Hội Tây,146.88
5650000000.0,"Nhà ngõ, hẻm",43.0,Đã có sổ,3.0,3.0,3.0,Nội thất cao cấp,Thông thường,4.4,True,False,False,True,False,False,True,True,False,False,True,False,False,False,Phường An Hội Tây,122.49
10200000000.0,"Nhà ngõ, hẻm",81.0,Đã có sổ,3.0,3.0,2.0,Không rõ,Hẻm xe hơi,8.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,Phường An Hội Tây,112.38
3400000000.0,"Nhà ngõ, hẻm",14.0,Đã có sổ,3.0,3.0,3.0,Nội thất cao cấp,Thông thường,4.0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,Phường Hạnh Thông,109.38
13000000000.0,"Nhà mặt phố, mặt tiền",90.0,Đã có sổ,5.0,6.0,2.0,Không rõ,Hẻm xe hơi,4.2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Phường Gò Vấp,152.41
12500000000.0,"Nhà ngõ, hẻm",87.0,Đã có sổ,5.0,6.0,4.0,Nội thất cao cấp,Nhà nở hậu,4.0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,Phường An Nhơn,156.84
8500000000.0,"Nhà ngõ, hẻm",52.0,Đã có sổ,4.0,5.0,4.0,Nội thất cao cấp,Hẻm xe hơi,5.0,False,False,False,False,False,False,True,True,False,False,True,False,False,False,Phường An Hội Tây,122.49
9000000000.0,"Nhà ngõ, hẻm",107.1,Đã có sổ,2.0,2.0,2.0,Không rõ,Hẻm xe hơi,6.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,Phường Gò Vấp,121.76
6550000000.0,"Nhà ngõ, hẻm",42.0,Đã có sổ,4.0,3.0,4.0,Nội thất cao cấp,Hẻm xe hơi,5.5,False,False,False,True,False,False,False,True,False,False,True,False,False,False,Phường Thông Tây Hội,125.0
1900000000.0,"Nhà ngõ, hẻm",11.0,Đã có sổ,2.0,3.0,3.0,Không rõ,Thông thường,2.6,False,False,False,False,False,False,False,True,False,False,True,False,True,False,Phường An Hội Tây,122.49
5980000000.0,"Nhà ngõ, hẻm",55.0,Đã có sổ,3.0,3.0,2.0,Không rõ,Hẻm xe hơi,5.5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,Phường An Hội Đông,126.92
3800000000.0,"Nhà ngõ, hẻm",42.0,Đã có sổ,2.0,3.0,3.0,Không rõ,Thông thường,6.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Phường An Hội Tây,114.29
9150000000.0,"Nhà mặt phố, mặt tiền",60.0,Đã có sổ,3.0,4.0,5.0,Nội thất đầy đủ,Hẻm xe hơi,4.0,True,False,False,True,False,False,True,False,False,False,False,False,False,False,Phường Hạnh Thông,120.59
5000000000.0,"Nhà ngõ, hẻm",32.0,Đã có sổ,4.0,3.0,4.0,Không rõ,Thông thường,4.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,Phường An Nhơn,144.68
2300000000.0,"Nhà ngõ, hẻm",17.0,Đã có sổ,2.0,2.0,2.0,Nội thất đầy đủ,Nhà nở hậu,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Phường An Nhơn,140.39
13000000000.0,"Nhà ngõ, hẻm",90.0,Đã có sổ,5.0,2.0,5.0,Nội thất đầy đủ,Hẻm xe hơi,5.8,False,False,False,True,False,False,False,False,False,False,True,False,False,False,Phường Gò Vấp,112.5
8500000000.0,"Nhà ngõ, hẻm",72.0,Đã có sổ,10.0,6.0,4.0,Nội thất đầy đủ,Hẻm xe hơi,4.0,False,True,True,True,False,False,False,False,False,False,True,False,False,False,Phường Thông Tây Hội,117.64
6000000000.0,"Nhà ngõ, hẻm",50.0,Đã có sổ,3.0,4.0,4.0,Nội thất cao cấp,Hẻm xe hơi,4.0,False,False,False,True,False,False,True,False,True,False,True,False,False,False,Phường An Hội Tây,128.99
8385000000.0,"Nhà ngõ, hẻm",79.0,Đã có sổ,4.0,2.0,2.0,Không rõ,Hẻm xe hơi,4.2,False,False,False,True,False,False,False,True,False,True,True,False,False,False,Phường Gò Vấp,112.5
70000000000.0,Nhà biệt thự,234.0,Đã có sổ,5.0,5.0,4.0,Nội thất cao cấp,Thông thường,13.0,True,True,False,False,True,False,True,True,True,False,False,False,False,False,Phường An Nhơn,140.39
14900000000.0,"Nhà mặt phố, mặt tiền",80.0,Đã có sổ,10.0,6.0,3.0,Không rõ,Hẻm xe hơi,4.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Phường An Nhơn,140.39
23900000000.0,"Nhà mặt phố, mặt tiền",105.0,Đã có sổ,1.0,3.0,3.0,Không rõ,Thông thường,5.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Phường An Nhơn,146.86
7470000000.0,"Nhà ngõ, hẻm",54.0,Đã có sổ,4.0,4.0,3.0,Không rõ,Thông thường,4.0,False,False,False,True,False,False,False,True,False,False,True,False,False,False,Phường An Hội Tây,122.49
8790000000.0,"Nhà ngõ, hẻm",61.0,Đã có sổ,4.0,4.0,3.0,Không rõ,Thông thường,4.2,False,False,False,True,False,False,False,True,False,False,True,False,False,False,Phường Thông Tây Hội,125.0
6800000000.0,"Nhà ngõ, hẻm",62.0,Đã có sổ,3.0,2.0,2.0,Không rõ,Thông thường,6.1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,Phường Hạnh Thông,109.38
7990000000.0,"Nhà ngõ, hẻm",54.0,Đã có sổ,9.0,3.0,3.0,Không rõ,Hẻm xe hơi,4.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,Phường Hạnh Thông,160.9
4000000000.0,"Nhà ngõ, hẻm",44.0,Đã có sổ,3.0,3.0,2.0,Nội thất cao cấp,Hẻm xe hơi,4.0,True,False,False,False,False,False,True,True,False,False,True,False,False,False,Phường An Hội Tây,128.33
6300000000.0,"Nhà ngõ, hẻm",80.0,Đã có sổ,2.0,1.0,2.0,Không rõ,Hẻm xe hơi,4.0,False,False,False,False,False,False,True,True,False,False,True,False,False,False,Phường An Hội Tây,128.33
7000000000.0,"Nhà ngõ, hẻm",44.0,Đã có sổ,4.0,3.0,6.0,Nội thất cao cấp,Hẻm xe hơi,6.8,False,False,False,True,False,False,True,True,True,False,True,False,True,False,Phường An Hội Tây,122.49
7000000000.0,"Nhà ngõ, hẻm",63.0,Đã có sổ,4.0,3.0,4.0,Nội thất cao cấp,Hẻm xe hơi,4.0,False,False,False,True,False,False,True,True,False,False,True,False,True,False,Phường Thông Tây Hội,127.78
3550000000.0,"Nhà ngõ, hẻm",42.0,Đã có sổ,2.0,2.0,2.0,Nội thất đầy đủ,Nhà nở hậu,3.5,True,False,False,False,False,False,False,True,False,False,True,False,True,False,Phường An Hội Tây,122.49
4400000000.0,"Nhà mặt phố, mặt tiền",21.0,Đã có sổ,1.0,3.0,3.0,Không rõ,Thông thường,4.3,True,False,False,True,False,False,False,False,False,False,True,False,False,False,Phường An Hội Tây,142.5
10500000000.0,"Nhà ngõ, hẻm",67.0,Đã có sổ,5.0,6.0,5.0,Nội thất đầy đủ,Hẻm xe hơi,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Phường An Hội Đông,108.84
2399000000.0,"Nhà ngõ, hẻm",19.0,Đã có sổ,2.0,2.0,3.0,Nội thất đầy đủ,Thông thường,4.0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,Phường Hạnh Thông,113.68
2399000000.0,"Nhà mặt phố, mặt tiền",22.5,Đã có sổ,2.0,2.0,3.0,Hoàn thiện cơ bản,Nhà nở hậu,4.1,True,False,False,False,False,False,True,False,False,False,True,False,False,False,Phường An Nhơn,150.35
6500000000.0,"Nhà ngõ, hẻm",50.0,Đã có sổ,3.0,2.0,2.0,Hoàn thiện cơ bản,Hẻm xe hơi,4.1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Phường Thông Tây Hội,113.54
7000000000.0,"Nhà ngõ, hẻm",80.3,Đã có sổ,1.0,1.0,2.0,Hoàn thiện cơ bản,Hẻm xe hơi,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Phường An Hội Tây,122.49
1500000000.0,"Nhà ngõ, hẻm",10.0,Đã có sổ,1.0,1.0,2.0,Hoàn thiện cơ bản,Thông thường,4.2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Phường Gò Vấp,112.5
5940000000.0,"Nhà ngõ, hẻm",33.0,Đã có sổ,3.0,3.0,2.0,Nội thất đầy đủ,Hẻm xe hơi,3.3,False,True,True,True,False,False,True,True,False,False,False,False,False,False,Phường Thông Tây Hội,137.21
6800000000.0,"Nhà ngõ, hẻm",91.0,Đã có sổ,4.0,2.0,2.0,Nội thất đầy đủ,Hẻm xe hơi,4.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Phường Gò Vấp,116.76
5480000000.0,"Nhà ngõ, hẻm",43.0,Đã có sổ,3.0,2.0,2.0,Nội thất cao cấp,Hẻm xe hơi,4.0,False,False,False,True,False,False,True,False,False,False,True,False,False,False,Phường An Hội Tây,114.29
2490000000.0,"Nhà ngõ, hẻm",16.5,Đã có sổ,3.0,2.0,3.0,Nội thất đầy đủ,Nhà nở hậu,3.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,Phường An Hội Tây,122.49
9000000000.0,"Nhà ngõ, hẻm",39.7,Đã có sổ,3.0,3.0,3.0,Không rõ,Thông thường,5.2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Phường An Nhơn,144.68
6600000000.0,"Nhà ngõ, hẻm",41.0,Đã có sổ,1.0,1.0,2.0,Không rõ,Hẻm xe hơi,4.4,False,False,False,True,False,False,False,False,False,False,True,False,False,False,Phường An Nhơn,144.68
6200000000.0,"Nhà ngõ, hẻm",65.468,Đã có sổ,2.0,2.0,1.0,Không rõ,Hẻm xe hơi,3.0,True,False,False,False,True,False,False,True,False,False,False,False,False,False,Phường Gò Vấp,121.76
13000000000.0,"Nhà ngõ, hẻm",90.0,Đã có sổ,5.0,6.0,5.0,Nội thất cao cấp,Hẻm xe hơi,5.8,False,True,False,True,False,False,True,False,False,False,True,False,False,False,Phường Thông Tây Hội,117.64
5950000000.0,Nhà phố liền kề,42.0,Đã có sổ,7.0,6.0,4.0,Nội thất đầy đủ,Thông thường,6.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Phường An Hội Đông,110.61
3850000000.0,"Nhà ngõ, hẻm",24.0,Đã có sổ,2.0,2.0,2.0,Nội thất cao cấp,Hẻm xe hơi,4.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,Phường Thông Tây Hội,127.78
2800000000.0,"Nhà ngõ, hẻm",22.0,Đã có sổ,1.0,2.0,2.0,Bàn giao thô,Thông thường,3.3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Phường Gò Vấp,120.0
9800000000.0,Nhà phố liền kề,62.4,Đã có sổ,4.0,6.0,4.0,Nội thất cao cấp,Hẻm xe hơi,5.2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Phường An Hội Tây,122.49
5500000000.0,"Nhà ngõ, hẻm",52.0,Đã có sổ,2.0,2.0,2.0,Nội thất đầy đủ,Hẻm xe hơi,4.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,Phường An Hội Đông,110.61
7200000000.0,"Nhà mặt phố, mặt tiền",64.0,Đã có sổ,3.0,3.0,3.0,Không rõ,Thông thường,4.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,Phường Thông Tây Hội,109.18
4760000000.0,"Nhà ngõ, hẻm",40.0,Đã có sổ,2.0,2.0,2.0,Nội thất đầy đủ,Hẻm xe hơi,4.0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,Phường Thông Tây Hội,119.34
7200000000.0,"Nhà ngõ, hẻm",80.688,Đã có sổ,4.0,5.0,3.0,Không rõ,Thông thường,5.52,True,False,False,True,False,False,False,False,False,False,False,False,False,False,Phường Thông Tây Hội,127.78
7790000000.0,"Nhà ngõ, hẻm",56.0,Đã có sổ,4.0,3.0,5.0,Không rõ,Hẻm xe hơi,4.0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,Phường An Hội Đông,126.92
7550000000.0,"Nhà ngõ, hẻm",40.0,Đã có sổ,4.0,5.0,5.0,Không rõ,Hẻm xe hơi,5.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,Phường An Nhơn,140.39
